,Date,State/UnionTerritory,Cured,Deaths,Confirmed
4040,13/07/20,Chandigarh,417,8,559
4041,13/07/20,Chhattisgarh,3153,19,4059
4042,13/07/20,Daman & Diu,245,0,479
4043,13/07/20,Delhi,89968,3371,112494
4044,13/07/20,Goa,1487,14,2453
4045,13/07/20,Gujarat,29162,2045,41820
4046,13/07/20,Haryana,15983,301,21240
4047,13/07/20,Himachal Pradesh,929,11,1213
4048,13/07/20,Jammu and Kashmir,5979,179,10513
4049,13/07/20,Jharkhand,2308,30,3756
4050,13/07/20,Karnataka,15409,684,38843
4051,13/07/20,Kerala,4095,31,7873
4052,13/07/20,Ladakh,928,1,1086
4053,13/07/20,Madhya Pradesh,12876,653,17632
4054,13/07/20,Maharashtra,140325,10289,254427
4055,13/07/20,Manipur,896,0,1609
4056,13/07/20,Meghalaya,66,2,306
4057,13/07/20,Mizoram,150,0,231
4058,13/07/20,Nagaland,327,0,774
4059,13/07/20,Odisha,8750,64,13121
4060,13/07/20,Puducherry,739,18,1418
4061,13/07/20,Punjab,5392,199,7821
4062,13/07/20,Rajasthan,18103,510,24392
4063,13/07/20,Sikkim,81,0,153
4064,13/07/20,Tamil Nadu,89532,1966,138470
4065,13/07/20,Telangana,22482,356,34671
4066,13/07/20,Tripura,1421,2,2054
4067,13/07/20,Uttarakhand,2786,47,3537
4068,13/07/20,Uttar Pradesh,23334,934,36476
4069,13/07/20,West Bengal,18581,932,30013
4071,14/07/20,Andaman and Nicobar Islands,109,0,166
4072,14/07/20,Andhra Pradesh,16464,365,31103
4073,14/07/20,Arunachal Pradesh,145,2,387
4074,14/07/20,Assam,10894,36,16806
4075,14/07/20,Bihar,12317,160,17959
4076,14/07/20,Chandigarh,423,8,588
4077,14/07/20,Chhattisgarh,3202,19,4217
4078,14/07/20,Daman & Diu,268,1,495
4079,14/07/20,Delhi,91312,3411,113740
4080,14/07/20,Goa,1540,17,2583
4081,14/07/20,Gujarat,29770,2055,42722
4082,14/07/20,Haryana,16602,308,21894
4083,14/07/20,Himachal Pradesh,940,11,1243
4084,14/07/20,Jammu and Kashmir,6095,187,10827
4085,14/07/20,Jharkhand,2351,33,3898
4086,14/07/20,Karnataka,16248,757,41581
4087,14/07/20,Kerala,4257,33,8322
4088,14/07/20,Ladakh,946,1,1093
4089,14/07/20,Madhya Pradesh,13208,663,18207
4090,14/07/20,Maharashtra,144507,10482,260924
4091,14/07/20,Manipur,970,0,1626
4092,14/07/20,Meghalaya,66,2,318
4093,14/07/20,Mizoram,151,0,233
4094,14/07/20,Nagaland,340,0,845
4095,14/07/20,Odisha,9255,70,13737
4096,14/07/20,Puducherry,785,18,1468
4097,14/07/20,Punjab,5586,204,8178
4098,14/07/20,Rajasthan,18630,525,24936
4099,14/07/20,Sikkim,86,0,192
4100,14/07/20,Tamil Nadu,92567,2032,142798
4101,14/07/20,Telangana,23679,365,36221
4102,14/07/20,Tripura,1475,2,2080
4103,14/07/20,Uttarakhand,2856,49,3608
4104,14/07/20,Uttar Pradesh,24203,955,38130
4105,14/07/20,West Bengal,19213,956,31448
4107,15/07/20,Andaman and Nicobar Islands,109,0,166
4108,15/07/20,Andhra Pradesh,17467,408,33019
4109,15/07/20,Arunachal Pradesh,153,3,462
4110,15/07/20,Assam,11416,40,17807
4111,15/07/20,Bihar,12849,174,19284
4112,15/07/20,Chandigarh,446,10,600
4113,15/07/20,Chhattisgarh,3275,20,4379
4114,15/07/20,Daman & Diu,310,1,520
4115,15/07/20,Delhi,93236,3446,115346
4116,15/07/20,Goa,1607,18,2753
4117,15/07/20,Gujarat,30503,2069,43637
4118,15/07/20,Haryana,17090,312,22628
4119,15/07/20,Himachal Pradesh,951,11,1309
4120,15/07/20,Jammu and Kashmir,6223,195,11173
4121,15/07/20,Jharkhand,2427,36,4091
4122,15/07/20,Karnataka,17390,842,44077
4123,15/07/20,Kerala,4438,34,8930
4124,15/07/20,Ladakh,946,1,1093
4125,15/07/20,Madhya Pradesh,13575,673,19005
4126,15/07/20,Maharashtra,149007,10695,267665
4127,15/07/20,Manipur,970,0,1672
4128,15/07/20,Meghalaya,66,2,318
4129,15/07/20,Mizoram,159,0,238
4130,15/07/20,Nagaland,346,0,896
4131,15/07/20,Odisha,9864,74,14280
4132,15/07/20,Puducherry,829,18,1531
4133,15/07/20,Punjab,5663,213,8511
4134,15/07/20,Rajasthan,19161,525,25571
4135,15/07/20,Sikkim,87,0,209
4136,15/07/20,Tamil Nadu,97310,2099,147324
4137,15/07/20,Telangana,24840,375,37745
4138,15/07/20,Tripura,1538,2,2170
4139,15/07/20,Uttarakhand,2867,50,3686
4140,15/07/20,Uttar Pradesh,24983,983,39724
4141,15/07/20,West Bengal,19931,980,32838
4143,16/07/20,Andaman and Nicobar Islands,130,0,176
4144,16/07/20,Andhra Pradesh,18378,452,35451
4145,16/07/20,Arunachal Pradesh,153,3,462
4146,16/07/20,Assam,12173,46,18666
4147,16/07/20,Bihar,13462,180,20612
4148,16/07/20,Chandigarh,459,11,625
4149,16/07/20,Chhattisgarh,3324,20,4539
4150,16/07/20,Daman & Diu,357,2,539
4151,16/07/20,Delhi,95699,3487,116993
4152,16/07/20,Goa,1674,18,2951
4153,16/07/20,Gujarat,31286,2079,44552
4154,16/07/20,Haryana,17667,319,23306
4155,16/07/20,Himachal Pradesh,979,11,1341
4156,16/07/20,Jammu and Kashmir,6337,206,11666
4157,16/07/20,Jharkhand,2485,38,4320
4158,16/07/20,Karnataka,18466,928,47253
4159,16/07/20,Kerala,4634,35,9553
4160,16/07/20,Ladakh,964,1,1142
4161,16/07/20,Madhya Pradesh,13908,682,19643
4162,16/07/20,Maharashtra,152613,10928,275640
4163,16/07/20,Manipur,989,0,1700
4164,16/07/20,Meghalaya,66,2,346
4165,16/07/20,Mizoram,159,0,238
4166,16/07/20,Nagaland,348,0,902
4167,16/07/20,Odisha,10476,77,14898
4168,16/07/20,Puducherry,889,21,1596
4169,16/07/20,Punjab,5867,221,8799
4170,16/07/20,Rajasthan,19502,530,26437
4171,16/07/20,Sikkim,87,0,220
4172,16/07/20,Tamil Nadu,102310,2167,151820
4173,16/07/20,Telangana,25999,386,39342
4174,16/07/20,Tripura,1604,3,2268
4175,16/07/20,Uttarakhand,2948,50,3785
4176,16/07/20,Uttar Pradesh,25743,1012,41383
4177,16/07/20,West Bengal,20680,1000,34427
4179,17/07/20,Andaman and Nicobar Islands,133,0,180
4180,17/07/20,Andhra Pradesh,19393,492,38044
4181,17/07/20,Arunachal Pradesh,153,3,543
4182,17/07/20,Assam,12888,48,19754
4183,17/07/20,Bihar,14018,197,21764
4184,17/07/20,Chandigarh,476,11,651
4185,17/07/20,Chhattisgarh,3451,21,4732
4186,17/07/20,Daman & Diu,371,2,552
4187,17/07/20,Delhi,97693,3545,118645
4188,17/07/20,Goa,1817,19,3108
4189,17/07/20,Gujarat,32103,2089,45481
4190,17/07/20,Haryana,18185,322,24002
4191,17/07/20,Himachal Pradesh,984,11,1377
4192,17/07/20,Jammu and Kashmir,6446,222,12156
4193,17/07/20,Jharkhand,2513,42,4624
4194,17/07/20,Karnataka,19729,1032,51422
4195,17/07/20,Kerala,4862,37,10275
4196,17/07/20,Ladakh,970,1,1147
4197,17/07/20,Madhya Pradesh,14127,689,20378
4198,17/07/20,Maharashtra,158140,11194,284281
4199,17/07/20,Manipur,1129,0,1764
4200,17/07/20,Meghalaya,66,2,377
4201,17/07/20,Mizoram,160,0,272
4202,17/07/20,Nagaland,391,0,916
4203,17/07/20,Odisha,10877,79,15392
4204,17/07/20,Puducherry,947,22,1743
4205,17/07/20,Punjab,6277,230,9094
4206,17/07/20,Rajasthan,19970,538,27174
4207,17/07/20,Sikkim,88,0,243
4208,17/07/20,Tamil Nadu,107416,2236,156369
4209,17/07/20,Telangana,27295,396,41018
4210,17/07/20,Tripura,1604,3,2283
4211,17/07/20,Uttarakhand,2995,50,3982
4212,17/07/20,Uttar Pradesh,26675,1046,43441
4213,17/07/20,West Bengal,21415,1023,36117
4215,18/07/20,Andaman and Nicobar Islands,142,0,194
4216,18/07/20,Andhra Pradesh,20298,534,40646
4217,18/07/20,Arunachal Pradesh,175,3,609
4218,18/07/20,Assam,14105,51,20646
4219,18/07/20,Bihar,14621,201,23589
4220,18/07/20,Chandigarh,480,11,660
4221,18/07/20,Chhattisgarh,3512,23,4964
4222,18/07/20,Daman & Diu,401,2,585
4223,18/07/20,Delhi,99301,3571,120107
4224,18/07/20,Goa,1946,21,3304
4225,18/07/20,Gujarat,32973,2106,46430
4226,18/07/20,Haryana,18718,327,24797
4227,18/07/20,Himachal Pradesh,1024,11,1417
4228,18/07/20,Jammu and Kashmir,6558,231,12757
4229,18/07/20,Jharkhand,2570,46,4921
4230,18/07/20,Karnataka,20757,1147,55115
4231,18/07/20,Kerala,4995,38,11066
4232,18/07/20,Ladakh,973,1,1151
4233,18/07/20,Madhya Pradesh,14514,697,21081
4234,18/07/20,Maharashtra,160357,11452,292589
4235,18/07/20,Manipur,1163,0,1800
4236,18/07/20,Meghalaya,66,2,403
4237,18/07/20,Mizoram,160,0,282
4238,18/07/20,Nagaland,405,0,956
4239,18/07/20,Odisha,11330,83,16110
4240,18/07/20,Puducherry,1014,25,1832
4241,18/07/20,Punjab,6373,239,9442
4242,18/07/20,Rajasthan,20626,546,27789
4243,18/07/20,Sikkim,90,0,266
4244,18/07/20,Tamil Nadu,110807,2315,160907
4245,18/07/20,Telangana,28705,403,42496
4246,18/07/20,Tripura,1684,3,2366
4247,18/07/20,Uttarakhand,3021,51,4102
4248,18/07/20,Uttar Pradesh,27634,1084,45163
4249,18/07/20,West Bengal,22253,1049,38011
4251,19/07/20,Andaman and Nicobar Islands,145,0,198
4252,19/07/20,Andhra Pradesh,21763,586,44609
4253,19/07/20,Arunachal Pradesh,274,3,650
4254,19/07/20,Assam,15165,53,22918
4255,19/07/20,Bihar,15536,208,25136
4256,19/07/20,Chandigarh,485,12,700
4257,19/07/20,Chhattisgarh,3658,24,5233
4258,19/07/20,Daman & Diu,414,2,602
4259,19/07/20,Delhi,101274,3597,121582
4260,19/07/20,Goa,2038,21,3484
4261,19/07/20,Gujarat,34035,2122,47390
4262,19/07/20,Haryana,19318,344,25547
4263,19/07/20,Himachal Pradesh,1036,11,1457
4264,19/07/20,Jammu and Kashmir,7165,236,13198
4265,19/07/20,Jharkhand,2611,46,5342
4266,19/07/20,Karnataka,21775,1240,59652
4267,19/07/20,Kerala,5199,40,11659
4268,19/07/20,Ladakh,985,1,1159
4269,19/07/20,Madhya Pradesh,14864,706,21763
4270,19/07/20,Maharashtra,165663,11596,300937
4271,19/07/20,Manipur,1182,0,1891
4272,19/07/20,Meghalaya,66,2,418
4273,19/07/20,Mizoram,167,0,284
4274,19/07/20,Nagaland,432,0,978
4275,19/07/20,Odisha,11937,86,16701
4276,19/07/20,Puducherry,1066,28,1894
4277,19/07/20,Punjab,6454,246,9792
4278,19/07/20,Rajasthan,21144,553,28500
4279,19/07/20,Sikkim,90,0,275
4280,19/07/20,Tamil Nadu,113856,2403,165714
4281,19/07/20,Telangana,30607,409,43780
4282,19/07/20,Tripura,1735,5,2654
4283,19/07/20,Uttarakhand,3081,52,4276
4284,19/07/20,Uttar Pradesh,28664,1108,47036
4285,19/07/20,West Bengal,23539,1076,40209
4286,20/07/20,Andaman and Nicobar Islands,145,0,203
4287,20/07/20,Andhra Pradesh,22890,642,49650
4288,20/07/20,Arunachal Pradesh,282,3,740
4289,20/07/20,Assam,16023,57,23999
4290,20/07/20,Bihar,16308,217,26569
4291,20/07/20,Chandigarh,488,12,717
4292,20/07/20,Chhattisgarh,3775,24,5407
4293,20/07/20,Daman & Diu,414,2,605
4294,20/07/20,Delhi,103134,3628,122793
4295,20/07/20,Goa,2218,22,3657
4296,20/07/20,Gujarat,34901,2142,48355
4297,20/07/20,Haryana,19793,349,26164
4298,20/07/20,Himachal Pradesh,1059,11,1483
4299,20/07/20,Jammu and Kashmir,7811,244,13899
4300,20/07/20,Jharkhand,2716,49,5535
4301,20/07/20,Karnataka,23065,1331,63772
4302,20/07/20,Kerala,5371,42,12480
4303,20/07/20,Ladakh,1003,2,1178
4304,20/07/20,Madhya Pradesh,15311,721,22600
4305,20/07/20,Maharashtra,169569,11854,310455
4306,20/07/20,Manipur,1213,0,1911
4307,20/07/20,Meghalaya,66,2,450
4308,20/07/20,Mizoram,167,0,284
4309,20/07/20,Nagaland,445,0,988
4310,20/07/20,Odisha,12453,91,17437
4311,20/07/20,Puducherry,1154,28,1999
4312,20/07/20,Punjab,6535,254,10100
4313,20/07/20,Rajasthan,21730,559,29434
4314,20/07/20,Sikkim,92,0,283
4315,20/07/20,Tamil Nadu,117915,2481,170693
4316,20/07/20,Telangana,32438,415,45076
4317,20/07/20,Tripura,1759,5,2878
4318,20/07/20,Uttarakhand,3116,52,4515
4319,20/07/20,Uttar Pradesh,29845,1146,49247
4320,20/07/20,West Bengal,24883,1112,42487
4321,21/07/20,Andaman and Nicobar Islands,152,0,207
4322,21/07/20,Andhra Pradesh,24228,696,53724
4323,21/07/20,Arunachal Pradesh,285,3,790
4324,21/07/20,Assam,17095,58,25382
4325,21/07/20,Bihar,17433,217,27646
4326,21/07/20,Chandigarh,518,12,737
4327,21/07/20,Chhattisgarh,3944,25,5561
4328,21/07/20,Daman & Diu,448,2,684
4329,21/07/20,Delhi,104918,3663,123747
4330,21/07/20,Goa,2361,23,3853
4331,21/07/20,Gujarat,35678,2162,49353
4332,21/07/20,Haryana,20226,355,26858
4333,21/07/20,Himachal Pradesh,1067,11,1631
4334,21/07/20,Jammu and Kashmir,8274,254,14650
4335,21/07/20,Jharkhand,2810,53,5756
4336,21/07/20,Karnataka,23795,1403,67420
4337,21/07/20,Kerala,5616,43,13274
4338,21/07/20,Ladakh,1007,2,1195
4339,21/07/20,Madhya Pradesh,15684,738,23310
4340,21/07/20,Maharashtra,175029,12030,318695
4341,21/07/20,Manipur,1307,0,1925
4342,21/07/20,Meghalaya,66,4,466
4343,21/07/20,Mizoram,168,0,297
4344,21/07/20,Nagaland,484,0,1021
4345,21/07/20,Odisha,12910,97,18110
4346,21/07/20,Puducherry,1265,29,2092
4347,21/07/20,Punjab,7118,262,10510
4348,21/07/20,Rajasthan,22195,568,30390
4349,21/07/20,Sikkim,92,0,305
4350,21/07/20,Tamil Nadu,121776,2551,175678
4351,21/07/20,Telangana,34323,422,46274
4352,21/07/20,Tripura,1845,7,3079
4353,21/07/20,Uttarakhand,3212,55,4642
4354,21/07/20,Uttar Pradesh,30831,1192,51160
4355,21/07/20,West Bengal,26418,1147,44769
4356,22/07/20,Andaman and Nicobar Islands,159,0,212
4357,22/07/20,Andhra Pradesh,25574,758,58668
4358,22/07/20,Arunachal Pradesh,303,3,858
4359,22/07/20,Assam,18033,58,25382
4360,22/07/20,Bihar,18515,217,28952
4361,22/07/20,Chandigarh,518,12,751
4362,22/07/20,Chhattisgarh,4114,29,5729
4363,22/07/20,Daman & Diu,463,2,705
4364,22/07/20,Delhi,106118,3690,125096
4365,22/07/20,Goa,2449,26,4027
4366,22/07/20,Gujarat,36423,2196,50379
4367,22/07/20,Haryana,20952,364,27462
4368,22/07/20,Himachal Pradesh,1077,11,1664
4369,22/07/20,Jammu and Kashmir,8455,263,15258
4370,22/07/20,Jharkhand,2904,55,6159
4371,22/07/20,Karnataka,25459,1464,71069
4372,22/07/20,Kerala,5890,44,13994
4373,22/07/20,Ladakh,1010,2,1198
4374,22/07/20,Madhya Pradesh,16257,756,24095
4375,22/07/20,Maharashtra,182217,12276,327031
4376,22/07/20,Manipur,1400,0,2015
4377,22/07/20,Meghalaya,70,4,490
4378,22/07/20,Mizoram,168,0,317
4379,22/07/20,Nagaland,485,0,1030
4380,22/07/20,Odisha,13310,103,18757
4381,22/07/20,Puducherry,1318,30,2179
4382,22/07/20,Punjab,7389,263,10889
4383,22/07/20,Rajasthan,22744,577,31373
4384,22/07/20,Sikkim,108,0,330
4385,22/07/20,Tamil Nadu,126670,2626,180643
4386,22/07/20,Telangana,37385,429,47705
4387,22/07/20,Tripura,1926,8,3331
4388,22/07/20,Uttarakhand,3297,55,4849
4389,22/07/20,Uttar Pradesh,31855,1229,53288
4390,22/07/20,West Bengal,28035,1182,47030
4391,23/07/20,Andaman and Nicobar Islands,163,0,221
4392,23/07/20,Andhra Pradesh,32127,823,64713
4393,23/07/20,Arunachal Pradesh,314,3,949
4394,23/07/20,Assam,18033,64,26772
4395,23/07/20,Bihar,19646,217,30369
4396,23/07/20,Chandigarh,526,13,793
4397,23/07/20,Chhattisgarh,4230,29,5968
4398,23/07/20,Daman & Diu,474,2,733
4399,23/07/20,Delhi,107650,3719,126323
4400,23/07/20,Goa,2541,28,4176
4401,23/07/20,Gujarat,37260,2224,51399
4402,23/07/20,Haryana,21697,372,28186
4403,23/07/20,Himachal Pradesh,1105,11,1725
4404,23/07/20,Jammu and Kashmir,8607,273,15711
4405,23/07/20,Jharkhand,3024,64,6485
4406,23/07/20,Karnataka,27239,1519,75833
4407,23/07/20,Kerala,6162,45,15032
4408,23/07/20,Ladakh,1018,2,1206
4409,23/07/20,Madhya Pradesh,16836,770,24842
4410,23/07/20,Maharashtra,187769,12556,337607
4411,23/07/20,Manipur,1428,0,2060
4412,23/07/20,Meghalaya,77,4,514
4413,23/07/20,Mizoram,179,0,317
4414,23/07/20,Nagaland,486,0,1084
4415,23/07/20,Odisha,13750,108,19835
4416,23/07/20,Puducherry,1369,31,2300
4417,23/07/20,Punjab,7641,269,11301
4418,23/07/20,Rajasthan,23364,583,32334
4419,23/07/20,Sikkim,112,0,438
4420,23/07/20,Tamil Nadu,131583,3144,186492
4421,23/07/20,Telangana,37666,438,49259
4422,23/07/20,Tripura,2032,9,3449
4423,23/07/20,Uttarakhand,3349,57,5300
4424,23/07/20,Uttar Pradesh,33500,1263,55588
4425,23/07/20,West Bengal,29650,1221,49321
4426,24/07/20,Andaman and Nicobar Islands,170,0,240
4427,24/07/20,Andhra Pradesh,37555,884,72711
4428,24/07/20,Arunachal Pradesh,334,3,991
4429,24/07/20,Assam,20699,70,28791
4430,24/07/20,Bihar,20769,217,31980
4431,24/07/20,Chandigarh,531,13,800
4432,24/07/20,Chhattisgarh,4377,30,6254
4433,24/07/20,Daman & Diu,489,2,770
4434,24/07/20,Delhi,109065,3745,127364
4435,24/07/20,Goa,2655,29,4350
4436,24/07/20,Gujarat,37978,2252,52477
4437,24/07/20,Haryana,22249,378,28975
4438,24/07/20,Himachal Pradesh,1136,11,1834
4439,24/07/20,Jammu and Kashmir,8709,282,16429
4440,24/07/20,Jharkhand,3174,67,6975
4441,24/07/20,Karnataka,29310,1616,80863
4442,24/07/20,Kerala,6594,50,16110
4443,24/07/20,Ladakh,1025,2,1210
4444,24/07/20,Madhya Pradesh,17359,780,25474
4445,24/07/20,Maharashtra,194253,12854,347502
4446,24/07/20,Manipur,1466,0,2115
4447,24/07/20,Meghalaya,78,4,534
4448,24/07/20,Mizoram,183,0,332
4449,24/07/20,Nagaland,530,0,1174
4450,24/07/20,Odisha,14393,114,21099
4451,24/07/20,Puducherry,1400,34,2420
4452,24/07/20,Punjab,7741,277,11739
4453,24/07/20,Rajasthan,23815,594,33220
4454,24/07/20,Sikkim,122,0,460
4455,24/07/20,Tamil Nadu,136793,3232,192964
4456,24/07/20,Telangana,39327,447,50826
4457,24/07/20,Tripura,2072,10,3656
4458,24/07/20,Uttarakhand,3399,60,5445
4459,24/07/20,Uttar Pradesh,35803,1289,58104
4460,24/07/20,West Bengal,31656,1255,51757
4461,25/07/20,Andaman and Nicobar Islands,174,0,259
4462,25/07/20,Andhra Pradesh,39935,933,80858
4463,25/07/20,Arunachal Pradesh,392,3,1056
4464,25/07/20,Assam,21761,76,29921
4465,25/07/20,Bihar,22343,220,33926
4466,25/07/20,Chandigarh,535,13,823
4467,25/07/20,Chhattisgarh,4567,36,6731
4468,25/07/20,Daman & Diu,512,2,815
4469,25/07/20,Delhi,110931,3777,128389
4470,25/07/20,Goa,2865,29,4540
4471,25/07/20,Gujarat,38849,2278,53545
4472,25/07/20,Haryana,22953,382,29755
4473,25/07/20,Himachal Pradesh,1145,11,1954
4474,25/07/20,Jammu and Kashmir,9217,296,16782
4475,25/07/20,Jharkhand,3307,70,7493
4476,25/07/20,Karnataka,31347,1724,85870
4477,25/07/20,Kerala,7562,54,16995
4478,25/07/20,Ladakh,1035,2,1246
4479,25/07/20,Madhya Pradesh,17866,791,26210
4480,25/07/20,Maharashtra,199967,13132,357117
4481,25/07/20,Manipur,1491,0,2146
4482,25/07/20,Meghalaya,87,5,588
4483,25/07/20,Mizoram,183,0,361
4484,25/07/20,Nagaland,537,1,1239
4485,25/07/20,Odisha,15201,120,22693
4486,25/07/20,Puducherry,1483,35,2515
4487,25/07/20,Punjab,8096,282,12216
4488,25/07/20,Rajasthan,24547,602,34178
4489,25/07/20,Sikkim,142,0,477
4490,25/07/20,Tamil Nadu,143297,3320,199749
4491,25/07/20,Telangana,40334,455,52466
4492,25/07/20,Tripura,2131,11,3759
4493,25/07/20,Uttarakhand,3399,60,5445
4494,25/07/20,Uttar Pradesh,37712,1348,60771
4495,25/07/20,West Bengal,33529,1290,53973
4496,26/07/20,Andaman and Nicobar Islands,176,0,290
4497,26/07/20,Andhra Pradesh,43255,985,88671
4498,26/07/20,Arunachal Pradesh,428,3,1126
4499,26/07/20,Assam,23055,77,31086
4500,26/07/20,Bihar,24053,234,36604
4501,26/07/20,Chandigarh,555,13,852
4502,26/07/20,Chhattisgarh,4683,39,7087
4503,26/07/20,Daman & Diu,530,2,860
4504,26/07/20,Delhi,113068,3806,129531
4505,26/07/20,Goa,3047,33,4686
4506,26/07/20,Gujarat,39631,2300,54626
4507,26/07/20,Haryana,23654,389,30538
4508,26/07/20,Himachal Pradesh,1173,11,2049
4509,26/07/20,Jammu and Kashmir,9517,305,17305
4510,26/07/20,Jharkhand,3425,82,7836
4511,26/07/20,Karnataka,33750,1796,90942
4512,26/07/20,Kerala,8611,59,18098
4513,26/07/20,Ladakh,1057,3,1276
4514,26/07/20,Madhya Pradesh,18488,799,26926
4515,26/07/20,Maharashtra,207194,13389,366368
4516,26/07/20,Manipur,1524,0,2176
4517,26/07/20,Meghalaya,94,5,646
4518,26/07/20,Mizoram,183,0,361
4519,26/07/20,Nagaland,541,4,1289
4520,26/07/20,Odisha,15929,130,24013
4521,26/07/20,Puducherry,1561,38,2654
4522,26/07/20,Punjab,8297,291,12684
4523,26/07/20,Rajasthan,25306,613,35298
4524,26/07/20,Sikkim,142,0,499
4525,26/07/20,Tamil Nadu,151055,3409,206737
4526,26/07/20,Telangana,40334,455,52466
4527,26/07/20,Tripura,2209,11,3862
4528,26/07/20,Uttarakhand,3495,63,5961
4529,26/07/20,Uttar Pradesh,39903,1387,63742
4530,26/07/20,West Bengal,35654,1332,56377
4531,27/07/20,Andaman and Nicobar Islands,182,0,324
4532,27/07/20,Andhra Pradesh,46301,1041,96298
4533,27/07/20,Arunachal Pradesh,505,3,1158
4534,27/07/20,Assam,24040,79,32228
4535,27/07/20,Bihar,25815,244,39176
4536,27/07/20,Chandigarh,572,13,887
4537,27/07/20,Chhattisgarh,4944,43,7450
4538,27/07/20,Daman & Diu,550,2,914
4539,27/07/20,Delhi,114875,3827,130606
4540,27/07/20,Goa,3277,35,4861
4541,27/07/20,Gujarat,40365,2326,55822
4542,27/07/20,Haryana,24384,392,31332
4543,27/07/20,Himachal Pradesh,1198,12,2176
4544,27/07/20,Jammu and Kashmir,9928,312,17920
4545,27/07/20,Jharkhand,3704,85,8275
4546,27/07/20,Karnataka,35838,1878,96141
4547,27/07/20,Kerala,9300,61,19025
4548,27/07/20,Ladakh,1063,4,1285
4549,27/07/20,Madhya Pradesh,19132,811,27800
4550,27/07/20,Maharashtra,213238,13656,375799
4551,27/07/20,Manipur,1554,0,2235
4552,27/07/20,Meghalaya,135,5,702
4553,27/07/20,Mizoram,193,0,361
4554,27/07/20,Nagaland,549,4,1339
4555,27/07/20,Odisha,16793,140,25389
4556,27/07/20,Puducherry,1645,40,2786
4557,27/07/20,Punjab,8810,306,13218
4558,27/07/20,Rajasthan,25353,621,35909
4559,27/07/20,Sikkim,148,0,545
4560,27/07/20,Tamil Nadu,156526,3494,213723
4561,27/07/20,Telangana,41332,463,54059
4562,27/07/20,Tripura,2361,13,3900
4563,27/07/20,Uttarakhand,3566,63,6104
4564,27/07/20,Uttar Pradesh,41641,1426,66988
4565,27/07/20,West Bengal,37751,1372,58718
4566,28/07/20,Andaman and Nicobar Islands,192,1,338
4567,28/07/20,Andhra Pradesh,49558,1090,102349
4568,28/07/20,Arunachal Pradesh,574,3,1239
4569,28/07/20,Assam,25402,86,33576
4570,28/07/20,Bihar,27530,253,41244
4571,28/07/20,Chandigarh,575,14,910
4572,28/07/20,Chhattisgarh,5172,44,7745
4573,28/07/20,Daman & Diu,564,2,946
4574,28/07/20,Delhi,116372,3853,131219
4575,28/07/20,Goa,3410,36,5119
4576,28/07/20,Gujarat,41380,2348,56874
4577,28/07/20,Haryana,25046,397,32127
4578,28/07/20,Himachal Pradesh,1216,14,2270
4579,28/07/20,Jammu and Kashmir,10402,321,18390
4580,28/07/20,Jharkhand,3770,89,8683
4581,28/07/20,Karnataka,37685,1953,101465
4582,28/07/20,Kerala,10045,63,19727
4583,28/07/20,Ladakh,1066,4,1306
4584,28/07/20,Madhya Pradesh,19791,820,28589
4585,28/07/20,Maharashtra,221944,13883,383723
4586,28/07/20,Manipur,1596,0,2286
4587,28/07/20,Meghalaya,186,5,738
4588,28/07/20,Mizoram,193,0,384
4589,28/07/20,Nagaland,569,5,1385
4590,28/07/20,Odisha,17374,147,26892
4591,28/07/20,Puducherry,1720,43,2872
4592,28/07/20,Punjab,9064,318,13769
4593,28/07/20,Rajasthan,26123,631,36878
4594,28/07/20,Sikkim,174,1,555
4595,28/07/20,Tamil Nadu,162249,3571,220716
4596,28/07/20,Telangana,42909,480,57142
4597,28/07/20,Tripura,2467,17,4049
4598,28/07/20,Uttarakhand,3675,66,6328
4599,28/07/20,Uttar Pradesh,42833,1456,70493
4600,28/07/20,West Bengal,39917,1411,60830
4601,29/07/20,Andaman and Nicobar Islands,196,1,363
4602,29/07/20,Andhra Pradesh,52622,1148,110297
4603,29/07/20,Arunachal Pradesh,617,3,1330
4604,29/07/20,Assam,26618,88,34947
4605,29/07/20,Bihar,28856,269,43843
4606,29/07/20,Chandigarh,599,14,934
4607,29/07/20,Chhattisgarh,5439,46,8257
4608,29/07/20,Daman & Diu,596,2,982
4609,29/07/20,Delhi,117507,3881,132275
4610,29/07/20,Goa,3595,36,5287
4611,29/07/20,Gujarat,42412,2372,57982
4612,29/07/20,Haryana,25758,406,32876
4613,29/07/20,Himachal Pradesh,1234,14,2330
4614,29/07/20,Jammu and Kashmir,10885,333,18879
4615,29/07/20,Jharkhand,3868,89,9078
4616,29/07/20,Karnataka,40504,2055,107001
4617,29/07/20,Kerala,10724,67,20894
4618,29/07/20,Ladakh,1067,6,1327
4619,29/07/20,Madhya Pradesh,20343,830,29217
4620,29/07/20,Maharashtra,232277,14165,391440
4621,29/07/20,Manipur,1612,0,2317
4622,29/07/20,Meghalaya,194,5,779
4623,29/07/20,Mizoram,198,0,384
4624,29/07/20,Nagaland,577,5,1460
4625,29/07/20,Odisha,18061,154,28107
4626,29/07/20,Puducherry,1782,47,3011
4627,29/07/20,Punjab,9752,336,14378
4628,29/07/20,Rajasthan,27202,644,38514
4629,29/07/20,Sikkim,186,1,579
4630,29/07/20,Tamil Nadu,166956,3659,227688
4631,29/07/20,Telangana,42909,480,57142
4632,29/07/20,Tripura,2621,21,4269
4633,29/07/20,Uttarakhand,3720,70,6587
